test,agemon_min,agemon_max,raw,ss,CI90,CI95,percentile,age_equiv,desc_range
phmc,102,107,32,98,92 - 104,91 - 105,45,8.0 - 8.5,Average
phmc,102,107,33,100,94 - 106,93 - 107,50,8.6 - 8.11,Average
phmc,102,107,34,102,96 - 108,95 - 109,55,9.0 - 9.5,Average
phmc,102,107,35,104,98 - 110,97 - 111,61,9.0 - 9.5,Average
phmc,102,107,36,106,100 - 112,99 - 113,66,9.6 - 9.11,Average
phmc,102,107,37,108,102 - 114,101 - 115,70,10.0 - 10.5,Average
phmc,102,107,38,110,104 - 116,103 - 117,75,10.6 - 10.11,Above Average
phmc,102,107,39,112,106 - 118,105 - 119,79,11.0 - 11.5,Above Average
phmc,102,107,40,115,109 - 121,108 - 122,84,11.6 - 11.11,Above Average
phmc,102,107,41,117,111 - 123,110 - 124,87,13.0 - 13.11,Above Average
phmc,102,107,42,120,114 - 126,113 - 127,91,15.0 - 16.11,Well Above Average
phmc,102,107,43,122,116 - 128,115 - 129,93,17.0 - 18.11,Well Above Average
phmc,102,107,44,125,119 - 130,118 - 130,95,> Stop age,Well Above Average
phmc,102,107,45,128,122 - 130,121 - 130,97,> Stop age,Well Above Average
phmc,108,113,0,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,108,113,1,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,108,113,2,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,108,113,3,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,108,113,4,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,108,113,5,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,108,113,6,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,108,113,7,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,108,113,8,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
phmc,108,113,9,66,60 - 72,59 - 73,1,< Start age,Significantly Below Average
phmc,108,113,10,67,61 - 73,60 - 74,1,< Start age,Significantly Below Average
phmc,108,113,11,68,62 - 74,61 - 75,2,< Start age,Significantly Below Average
phmc,108,113,12,69,63 - 75,62 - 76,2,< Start age,Significantly Below Average
phmc,108,113,13,70,64 - 76,63 - 77,2,< Start age,Well Below Average
phmc,108,113,14,71,65 - 77,64 - 78,3,< Start age,Well Below Average
phmc,108,113,15,73,67 - 79,66 - 80,4,< Start age,Well Below Average
phmc,108,113,16,74,68 - 80,67 - 81,4,< Start age,Well Below Average
phmc,108,113,17,75,69 - 81,68 - 82,5,< Start age,Well Below Average
phmc,108,113,18,76,70 - 82,69 - 83,5,6.0 - 6.3,Well Below Average
phmc,108,113,19,77,71 - 83,70 - 84,6,6.0 - 6.3,Well Below Average
phmc,108,113,20,78,72 - 84,71 - 85,7,6.0 - 6.3,Well Below Average
phmc,108,113,21,80,74 - 86,73 - 87,9,6.0 - 6.3,Below Average
phmc,108,113,22,81,75 - 87,74 - 88,10,6.0 - 6.3,Below Average
phmc,108,113,23,82,76 - 88,75 - 89,12,6.4 - 6.7,Below Average
phmc,108,113,24,83,77 - 89,76 - 90,13,6.4 - 6.7,Below Average
phmc,108,113,25,85,79 - 91,78 - 92,16,6.8 - 6.11,Below Average
phmc,108,113,26,86,80 - 92,79 - 93,18,7.0 - 7.3,Below Average
phmc,108,113,27,88,82 - 94,81 - 95,21,7.0 - 7.3,Below Average
phmc,108,113,28,89,83 - 95,82 - 96,23,7.4 - 7.7,Below Average
phmc,108,113,29,91,85 - 97,84 - 98,27,7.8 - 7.11,Average
phmc,108,113,30,92,86 - 98,85 - 99,30,7.8 - 7.11,Average
phmc,108,113,31,94,88 - 100,87 - 101,34,8.0 - 8.5,Average
phmc,108,113,32,96,90 - 102,89 - 103,39,8.0 - 8.5,Average
phmc,108,113,33,97,91 - 103,90 - 104,42,8.6 - 8.11,Average
phmc,108,113,34,99,93 - 105,92 - 106,47,9.0 - 9.5,Average
phmc,108,113,35,101,95 - 107,94 - 108,53,9.0 - 9.5,Average
phmc,108,113,36,103,97 - 109,96 - 110,58,9.6 - 9.11,Average
phmc,108,113,37,105,99 - 111,98 - 112,63,10.0 - 10.5,Average
phmc,108,113,38,107,101 - 113,100 - 114,68,10.6 - 10.11,Average
phmc,108,113,39,110,104 - 116,103 - 117,75,11.0 - 11.5,Above Average
phmc,108,113,40,112,106 - 118,105 - 119,79,11.6 - 11.11,Above Average
phmc,108,113,41,115,109 - 121,108 - 122,84,13.0 - 13.11,Above Average
phmc,108,113,42,118,112 - 124,111 - 125,88,15.0 - 16.11,Above Average
phmc,108,113,43,121,115 - 127,114 - 128,92,17.0 - 18.11,Well Above Average
phmc,108,113,44,124,118 - 130,117 - 130,95,> Stop age,Well Above Average
phmc,108,113,45,127,121 - 130,120 - 130,96,> Stop age,Well Above Average
phmc,114,119,0,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,114,119,1,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,114,119,2,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,114,119,3,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,114,119,4,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,114,119,5,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,114,119,6,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,114,119,7,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,114,119,8,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,114,119,9,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,114,119,10,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
phmc,114,119,11,66,60 - 72,59 - 73,1,< Start age,Significantly Below Average
phmc,114,119,12,67,61 - 73,60 - 74,1,< Start age,Significantly Below Average
phmc,114,119,13,68,62 - 74,61 - 75,2,< Start age,Significantly Below Average
phmc,114,119,14,69,63 - 75,62 - 76,2,< Start age,Significantly Below Average
phmc,114,119,15,70,64 - 76,63 - 77,2,< Start age,Well Below Average
phmc,114,119,16,71,65 - 77,64 - 78,3,< Start age,Well Below Average
phmc,114,119,17,72,66 - 78,65 - 79,3,< Start age,Well Below Average
phmc,114,119,18,73,67 - 79,66 - 80,4,6.0 - 6.3,Well Below Average
phmc,114,119,19,75,69 - 81,68 - 82,5,6.0 - 6.3,Well Below Average
phmc,114,119,20,76,70 - 82,69 - 83,5,6.0 - 6.3,Well Below Average
phmc,114,119,21,77,71 - 83,70 - 84,6,6.0 - 6.3,Well Below Average
phmc,114,119,22,78,72 - 84,71 - 85,7,6.0 - 6.3,Well Below Average
phmc,114,119,23,79,73 - 85,72 - 86,8,6.4 - 6.7,Well Below Average
phmc,114,119,24,81,75 - 87,74 - 88,10,6.4 - 6.7,Below Average
phmc,114,119,25,82,76 - 88,75 - 89,12,6.8 - 6.11,Below Average
phmc,114,119,26,83,77 - 89,76 - 90,13,7.0 - 7.3,Below Average
phmc,114,119,27,85,79 - 91,78 - 92,16,7.0 - 7.3,Below Average
phmc,114,119,28,86,80 - 92,79 - 93,18,7.4 - 7.7,Below Average
phmc,114,119,29,88,82 - 94,81 - 95,21,7.8 - 7.11,Below Average
phmc,114,119,30,89,83 - 95,82 - 96,23,7.8 - 7.11,Below Average
phmc,114,119,31,91,85 - 97,84 - 98,27,8.0 - 8.5,Average
phmc,114,119,32,93,87 - 99,86 - 100,32,8.0 - 8.5,Average
phmc,114,119,33,95,89 - 101,88 - 102,37,8.6 - 8.11,Average
phmc,114,119,34,96,90 - 102,89 - 103,39,9.0 - 9.5,Average
phmc,114,119,35,98,92 - 104,91 - 105,45,9.0 - 9.5,Average
phmc,114,119,36,100,94 - 106,93 - 107,50,9.6 - 9.11,Average
phmc,114,119,37,102,96 - 108,95 - 109,55,10.0 - 10.5,Average
phmc,114,119,38,105,99 - 111,98 - 112,63,10.6 - 10.11,Average
phmc,114,119,39,107,101 - 113,100 - 114,68,11.0 - 11.5,Average
phmc,114,119,40,110,104 - 116,103 - 117,75,11.6 - 11.11,Above Average
phmc,114,119,41,113,107 - 119,106 - 120,81,13.0 - 13.11,Above Average
phmc,114,119,42,116,110 - 122,109 - 123,86,15.0 - 16.11,Above Average
phmc,114,119,43,119,113 - 125,112 - 126,90,17.0 - 18.11,Above Average
phmc,114,119,44,123,117 - 129,116 - 130,94,> Stop age,Well Above Average
phmc,114,119,45,127,121 - 130,120 - 130,96,> Stop age,Well Above Average
phmc,120,125,0,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,120,125,1,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,120,125,2,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,120,125,3,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,120,125,4,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,120,125,5,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,120,125,6,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,120,125,7,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,120,125,8,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,120,125,9,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,120,125,10,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,120,125,11,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,120,125,12,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
phmc,120,125,13,66,60 - 72,59 - 73,1,< Start age,Significantly Below Average
phmc,120,125,14,67,61 - 73,60 - 74,1,< Start age,Significantly Below Average
phmc,120,125,15,68,62 - 74,61 - 75,2,< Start age,Significantly Below Average
phmc,120,125,16,69,63 - 75,62 - 76,2,< Start age,Significantly Below Average
phmc,120,125,17,70,64 - 76,63 - 77,2,< Start age,Well Below Average
phmc,120,125,18,71,65 - 77,64 - 78,3,6.0 - 6.3,Well Below Average
phmc,120,125,19,72,66 - 78,65 - 79,3,6.0 - 6.3,Well Below Average
phmc,120,125,20,74,68 - 80,67 - 81,4,6.0 - 6.3,Well Below Average
phmc,120,125,21,75,69 - 81,68 - 82,5,6.0 - 6.3,Well Below Average
phmc,120,125,22,76,70 - 82,69 - 83,5,6.0 - 6.3,Well Below Average
phmc,120,125,23,77,71 - 83,70 - 84,6,6.4 - 6.7,Well Below Average
phmc,120,125,24,78,72 - 84,71 - 85,7,6.4 - 6.7,Well Below Average
phmc,120,125,25,80,74 - 86,73 - 87,9,6.8 - 6.11,Below Average
phmc,120,125,26,81,75 - 87,74 - 88,10,7.0 - 7.3,Below Average
phmc,120,125,27,82,76 - 88,75 - 89,12,7.0 - 7.3,Below Average
phmc,120,125,28,84,78 - 90,77 - 91,14,7.4 - 7.7,Below Average
phmc,120,125,29,85,79 - 91,78 - 92,16,7.8 - 7.11,Below Average
phmc,120,125,30,87,81 - 93,80 - 94,19,7.8 - 7.11,Below Average
phmc,120,125,31,88,82 - 94,81 - 95,21,8.0 - 8.5,Below Average
phmc,120,125,32,90,84 - 96,83 - 97,25,8.0 - 8.5,Average
phmc,120,125,33,92,86 - 98,85 - 99,30,8.6 - 8.11,Average
phmc,120,125,34,94,88 - 100,87 - 101,34,9.0 - 9.5,Average
phmc,120,125,35,96,90 - 102,89 - 103,39,9.0 - 9.5,Average
phmc,120,125,36,98,92 - 104,91 - 105,45,9.6 - 9.11,Average
phmc,120,125,37,100,94 - 106,93 - 107,50,10.0 - 10.5,Average
phmc,120,125,38,102,96 - 108,95 - 109,55,10.6 - 10.11,Average
phmc,120,125,39,105,99 - 111,98 - 112,63,11.0 - 11.5,Average
phmc,120,125,40,107,101 - 113,100 - 114,68,11.6 - 11.11,Average
phmc,120,125,41,110,104 - 116,103 - 117,75,13.0 - 13.11,Above Average
phmc,120,125,42,114,108 - 120,107 - 121,82,15.0 - 16.11,Above Average
phmc,120,125,43,117,111 - 123,110 - 124,87,17.0 - 18.11,Above Average
phmc,120,125,44,121,115 - 127,114 - 128,92,> Stop age,Well Above Average
phmc,120,125,45,126,120 - 130,119 - 130,96,> Stop age,Well Above Average
phmc,126,131,0,54,48 - 60,47 - 61,0.1,< Start age,Significantly Below Average
phmc,126,131,1,54,48 - 60,47 - 61,0.1,< Start age,Significantly Below Average
phmc,126,131,2,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,126,131,3,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,126,131,4,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,126,131,5,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,126,131,6,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,126,131,7,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,126,131,8,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,126,131,9,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,126,131,10,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,126,131,11,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,126,131,12,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,126,131,13,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,126,131,14,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
phmc,126,131,15,66,60 - 72,59 - 73,1,< Start age,Significantly Below Average
phmc,126,131,16,67,61 - 73,60 - 74,1,< Start age,Significantly Below Average
phmc,126,131,17,68,62 - 74,61 - 75,2,< Start age,Significantly Below Average
phmc,126,131,18,69,63 - 75,62 - 76,2,6.0 - 6.3,Significantly Below Average
phmc,126,131,19,70,64 - 76,63 - 77,2,6.0 - 6.3,Well Below Average
phmc,126,131,20,72,66 - 78,65 - 79,3,6.0 - 6.3,Well Below Average
phmc,126,131,21,73,67 - 79,66 - 80,4,6.0 - 6.3,Well Below Average
phmc,126,131,22,74,68 - 80,67 - 81,4,6.0 - 6.3,Well Below Average
phmc,126,131,23,75,69 - 81,68 - 82,5,6.4 - 6.7,Well Below Average
phmc,126,131,24,76,70 - 82,69 - 83,5,6.4 - 6.7,Well Below Average
phmc,126,131,25,77,71 - 83,70 - 84,6,6.8 - 6.11,Well Below Average
phmc,126,131,26,79,73 - 85,72 - 86,8,7.0 - 7.3,Well Below Average
phmc,126,131,27,80,74 - 86,73 - 87,9,7.0 - 7.3,Below Average
phmc,126,131,28,81,75 - 87,74 - 88,10,7.4 - 7.7,Below Average
phmc,126,131,29,83,77 - 89,76 - 90,13,7.8 - 7.11,Below Average
phmc,126,131,30,84,78 - 90,77 - 91,14,7.8 - 7.11,Below Average
phmc,126,131,31,86,80 - 92,79 - 93,18,8.0 - 8.5,Below Average
phmc,126,131,32,88,82 - 94,81 - 95,21,8.0 - 8.5,Below Average
phmc,126,131,33,89,83 - 95,82 - 96,23,8.6 - 8.11,Below Average
phmc,126,131,34,91,85 - 97,84 - 98,27,9.0 - 9.5,Average
phmc,126,131,35,93,87 - 99,86 - 100,32,9.0 - 9.5,Average
phmc,126,131,36,95,89 - 101,88 - 102,37,9.6 - 9.11,Average
phmc,126,131,37,97,91 - 103,90 - 104,42,10.0 - 10.5,Average
phmc,126,131,38,99,93 - 105,92 - 106,47,10.6 - 10.11,Average
phmc,126,131,39,102,96 - 108,95 - 109,55,11.0 - 11.5,Average
phmc,126,131,40,105,99 - 111,98 - 112,63,11.6 - 11.11,Average
phmc,126,131,41,108,102 - 114,101 - 115,70,13.0 - 13.11,Average
phmc,126,131,42,111,105 - 117,104 - 118,77,15.0 - 16.11,Above Average
phmc,126,131,43,115,109 - 121,108 - 122,84,17.0 - 18.11,Above Average
phmc,126,131,44,120,114 - 126,113 - 127,91,> Stop age,Well Above Average
phmc,126,131,45,125,119 - 130,118 - 130,95,> Stop age,Well Above Average
phmc,132,137,0,53,47 - 59,46 - 60,0.1,< Start age,Significantly Below Average
phmc,132,137,1,53,47 - 59,46 - 60,0.1,< Start age,Significantly Below Average
phmc,132,137,2,54,48 - 60,47 - 61,0.1,< Start age,Significantly Below Average
phmc,132,137,3,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,132,137,4,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,132,137,5,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,132,137,6,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,132,137,7,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,132,137,8,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,132,137,9,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,132,137,10,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,132,137,11,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,132,137,12,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,132,137,13,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,132,137,14,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,132,137,15,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
phmc,132,137,16,66,60 - 72,59 - 73,1,< Start age,Significantly Below Average
phmc,132,137,17,67,61 - 73,60 - 74,1,< Start age,Significantly Below Average
phmc,132,137,18,68,62 - 74,61 - 75,2,6.0 - 6.3,Significantly Below Average
phmc,132,137,19,69,63 - 75,62 - 76,2,6.0 - 6.3,Significantly Below Average
phmc,132,137,20,70,64 - 76,63 - 77,2,6.0 - 6.3,Well Below Average
phmc,132,137,21,71,65 - 77,64 - 78,3,6.0 - 6.3,Well Below Average
phmc,132,137,22,72,66 - 78,65 - 79,3,6.0 - 6.3,Well Below Average
phmc,132,137,23,73,67 - 79,66 - 80,4,6.4 - 6.7,Well Below Average
phmc,132,137,24,74,68 - 80,67 - 81,4,6.4 - 6.7,Well Below Average
phmc,132,137,25,75,69 - 81,68 - 82,5,6.8 - 6.11,Well Below Average
phmc,132,137,26,77,71 - 83,70 - 84,6,7.0 - 7.3,Well Below Average
phmc,132,137,27,78,72 - 84,71 - 85,7,7.0 - 7.3,Well Below Average
phmc,132,137,28,79,73 - 85,72 - 86,8,7.4 - 7.7,Well Below Average
phmc,132,137,29,81,75 - 87,74 - 88,10,7.8 - 7.11,Below Average
phmc,132,137,30,82,76 - 88,75 - 89,12,7.8 - 7.11,Below Average
phmc,132,137,31,84,78 - 90,77 - 91,14,8.0 - 8.5,Below Average
phmc,132,137,32,85,79 - 91,78 - 92,16,8.0 - 8.5,Below Average
phmc,132,137,33,87,81 - 93,80 - 94,19,8.6 - 8.11,Below Average
phmc,132,137,34,89,83 - 95,82 - 96,23,9.0 - 9.5,Below Average
phmc,132,137,35,91,85 - 97,84 - 98,27,9.0 - 9.5,Average
phmc,132,137,36,93,87 - 99,86 - 100,32,9.6 - 9.11,Average
phmc,132,137,37,95,89 - 101,88 - 102,37,10.0 - 10.5,Average
phmc,132,137,38,97,91 - 103,90 - 104,42,10.6 - 10.11,Average
phmc,132,137,39,100,94 - 106,93 - 107,50,11.0 - 11.5,Average
phmc,132,137,40,102,96 - 108,95 - 109,55,11.6 - 11.11,Average
phmc,132,137,41,106,100 - 112,99 - 113,66,13.0 - 13.11,Average
phmc,132,137,42,110,104 - 116,103 - 117,75,15.0 - 16.11,Above Average
phmc,132,137,43,114,108 - 120,107 - 121,82,17.0 - 18.11,Above Average
phmc,132,137,44,119,113 - 125,112 - 126,90,> Stop age,Above Average
phmc,132,137,45,124,118 - 130,117 - 130,95,> Stop age,Well Above Average
phmc,138,143,0,52,46 - 58,45 - 59,0.1,< Start age,Significantly Below Average
phmc,138,143,1,52,46 - 58,45 - 59,0.1,< Start age,Significantly Below Average
phmc,138,143,2,53,47 - 59,46 - 60,0.1,< Start age,Significantly Below Average
phmc,138,143,3,54,48 - 60,47 - 61,0.1,< Start age,Significantly Below Average
phmc,138,143,4,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,138,143,5,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,138,143,6,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,138,143,7,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,138,143,8,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,138,143,9,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,138,143,10,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,138,143,11,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,138,143,12,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,138,143,13,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,138,143,14,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,138,143,15,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,138,143,16,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,138,143,17,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
phmc,138,143,18,66,60 - 72,59 - 73,1,6.0 - 6.3,Significantly Below Average
phmc,138,143,19,67,61 - 73,60 - 74,1,6.0 - 6.3,Significantly Below Average
phmc,138,143,20,68,62 - 74,61 - 75,2,6.0 - 6.3,Significantly Below Average
phmc,138,143,21,69,63 - 75,62 - 76,2,6.0 - 6.3,Significantly Below Average
phmc,138,143,22,70,64 - 76,63 - 77,2,6.0 - 6.3,Well Below Average
phmc,138,143,23,71,65 - 77,64 - 78,3,6.4 - 6.7,Well Below Average
phmc,138,143,24,73,67 - 79,66 - 80,4,6.4 - 6.7,Well Below Average
phmc,138,143,25,74,68 - 80,67 - 81,4,6.8 - 6.11,Well Below Average
phmc,138,143,26,75,69 - 81,68 - 82,5,7.0 - 7.3,Well Below Average
phmc,138,143,27,76,70 - 82,69 - 83,5,7.0 - 7.3,Well Below Average
phmc,138,143,28,77,71 - 83,70 - 84,6,7.4 - 7.7,Well Below Average
phmc,138,143,29,79,73 - 85,72 - 86,8,7.8 - 7.11,Well Below Average
phmc,138,143,30,80,74 - 86,73 - 87,9,7.8 - 7.11,Below Average
phmc,138,143,31,82,76 - 88,75 - 89,12,8.0 - 8.5,Below Average
phmc,138,143,32,83,77 - 89,76 - 90,13,8.0 - 8.5,Below Average
phmc,138,143,33,85,79 - 91,78 - 92,16,8.6 - 8.11,Below Average
phmc,138,143,34,86,80 - 92,79 - 93,18,9.0 - 9.5,Below Average
phmc,138,143,35,88,82 - 94,81 - 95,21,9.0 - 9.5,Below Average
phmc,138,143,36,90,84 - 96,83 - 97,25,9.6 - 9.11,Average
phmc,138,143,37,92,86 - 98,85 - 99,30,10.0 - 10.5,Average
phmc,138,143,38,95,89 - 101,88 - 102,37,10.6 - 10.11,Average
phmc,138,143,39,97,91 - 103,90 - 104,42,11.0 - 11.5,Average
phmc,138,143,40,100,94 - 106,93 - 107,50,11.6 - 11.11,Average
phmc,138,143,41,103,97 - 109,96 - 110,58,13.0 - 13.11,Average
phmc,138,143,42,107,101 - 113,100 - 114,68,15.0 - 16.11,Average
phmc,138,143,43,112,106 - 118,105 - 119,79,17.0 - 18.11,Above Average
phmc,138,143,44,118,112 - 124,111 - 125,88,> Stop age,Above Average
phmc,138,143,45,123,117 - 129,116 - 130,94,> Stop age,Well Above Average
phmc,144,149,0,51,45 - 57,44 - 58,0.1,< Start age,Significantly Below Average
phmc,144,149,1,52,46 - 58,45 - 59,0.1,< Start age,Significantly Below Average
phmc,144,149,2,52,46 - 58,45 - 59,0.1,< Start age,Significantly Below Average
phmc,144,149,3,53,47 - 59,46 - 60,0.1,< Start age,Significantly Below Average
phmc,144,149,4,54,48 - 60,47 - 61,0.1,< Start age,Significantly Below Average
phmc,144,149,5,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,144,149,6,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
phmc,144,149,7,56,50 - 62,49 - 63,0.2,< Start age,Significantly Below Average
phmc,144,149,8,57,51 - 63,50 - 64,0.2,< Start age,Significantly Below Average
phmc,144,149,9,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,144,149,10,58,52 - 64,51 - 65,0.3,< Start age,Significantly Below Average
phmc,144,149,11,59,53 - 65,52 - 66,0.3,< Start age,Significantly Below Average
phmc,144,149,12,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
phmc,144,149,13,61,55 - 67,54 - 68,0.5,< Start age,Significantly Below Average
phmc,144,149,14,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,144,149,15,62,56 - 68,55 - 69,1,< Start age,Significantly Below Average
phmc,144,149,16,63,57 - 69,56 - 70,1,< Start age,Significantly Below Average
phmc,144,149,17,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
phmc,144,149,18,65,59 - 71,58 - 72,1,6.0 - 6.3,Significantly Below Average
phmc,144,149,19,66,60 - 72,59 - 73,1,6.0 - 6.3,Significantly Below Average
phmc,144,149,20,67,61 - 73,60 - 74,1,6.0 - 6.3,Significantly Below Average
phmc,144,149,21,68,62 - 74,61 - 75,2,6.0 - 6.3,Significantly Below Average
phmc,144,149,22,69,63 - 75,62 - 76,2,6.0 - 6.3,Significantly Below Average
phmc,144,149,23,70,64 - 76,63 - 77,2,6.4 - 6.7,Well Below Average
phmc,144,149,24,71,65 - 77,64 - 78,3,6.4 - 6.7,Well Below Average
phmc,144,149,25,72,66 - 78,65 - 79,3,6.8 - 6.11,Well Below Average
phmc,144,149,26,73,67 - 79,66 - 80,4,7.0 - 7.3,Well Below Average
phmc,144,149,27,75,69 - 81,68 - 82,5,7.0 - 7.3,Well Below Average
phmc,144,149,28,76,70 - 82,69 - 83,5,7.4 - 7.7,Well Below Average
